"cycle","label","tid","thread","name","ts","dur","depth","offset_ms","overlap_ms"
0,"opening",16838,"oelseisfree.app","SurfaceMountingManager::createViewUnsafe(RCTView)",53013263891608,63666,3,220.892000,0.064000
0,"opening",16838,"oelseisfree.app","SurfaceMountingManager::createViewUnsafe(RCTView)",53013263964399,958792,3,220.964000,0.959000
0,"opening",16838,"oelseisfree.app","SurfaceMountingManager::createViewUnsafe(RCTText)",53013264938816,268667,3,221.939000,0.269000
0,"opening",16838,"oelseisfree.app","SurfaceMountingManager::createViewUnsafe(RNSVGPath)",53013265233024,484500,3,222.233000,0.484000
0,"opening",16838,"oelseisfree.app","SurfaceMountingManager::createViewUnsafe(RNSVGPath)",53013265728233,420083,3,222.728000,0.420000
0,"opening",16838,"oelseisfree.app","Choreographer#scheduleVsyncLocked",53013266174649,210125,2,223.175000,0.210000
0,"opening",16838,"oelseisfree.app","BatchEventDispatchedListeners",53013266401274,6167,2,223.401000,0.006000
0,"opening",16880,"mqt_v_js","Constructing StaticLayout",53013269784733,273125,0,226.785000,0.273000
0,"opening",16880,"mqt_v_js","Constructing StaticLayout",53013270534316,24292,0,227.534000,0.024000
0,"opening",16880,"mqt_v_js","Constructing StaticLayout",53013270842191,31625,0,227.842000,0.032000
0,"opening",16880,"mqt_v_js","Constructing StaticLayout",53013271285941,29833,0,228.286000,0.030000
0,"opening",16880,"mqt_v_js","Constructing StaticLayout",53013271498066,18208,0,228.498000,0.018000
0,"opening",16880,"mqt_v_js","Constructing StaticLayout",53013271765524,28875,0,228.766000,0.029000
0,"opening",16880,"mqt_v_js","Constructing StaticLayout",53013271993483,138291,0,228.994000,0.138000
0,"opening",16880,"mqt_v_js","Constructing StaticLayout",53013272309191,43833,0,229.309000,0.044000
0,"opening",16880,"mqt_v_js","Constructing StaticLayout",53013272497983,19083,0,229.498000,0.019000
0,"opening",16880,"mqt_v_js","Constructing StaticLayout",53013272726941,39542,0,229.727000,0.040000
0,"opening",16841,"Jit thread pool","JIT compiling java.lang.String com.facebook.react.common.mapbuffer.ReadableMapBuffer.readStringValue(int) (kind=Baseline) from /data/app/~~klXCJdNpBSfzhFTgn3sAag==/com.whoelseisfree.app-kZvEDK33bKX4u3y-NATdTQ==/base.apk!classes3.dex",53013272783733,688916,0,229.784000,0.689000
0,"opening",16841,"Jit thread pool","Compiling baseline",53013272798024,643709,1,229.798000,0.644000
0,"opening",16880,"mqt_v_js","Constructing StaticLayout",53013273114274,19209,0,230.114000,0.019000
0,"opening",16880,"mqt_v_js","Constructing StaticLayout",53013273306274,211709,0,230.306000,0.212000
0,"opening",16841,"Jit thread pool","ScopedCodeCacheWrite",53013273367691,11417,2,230.368000,0.011000
0,"opening",16841,"Jit thread pool","ScopedCodeCacheWrite",53013273406274,5625,2,230.406000,0.006000
0,"opening",16841,"Jit thread pool","TrimMaps",53013273443858,26958,1,230.444000,0.027000
0,"opening",16841,"Jit thread pool","virtual void art::MemMapArenaPool::TrimMaps()",53013273444733,24333,2,230.445000,0.024000
0,"opening",16880,"mqt_v_js","Constructing StaticLayout",53013273687483,19541,0,230.688000,0.020000
0,"opening",16880,"mqt_v_js","Constructing StaticLayout",53013273875274,21334,0,230.875000,0.021000
0,"opening",16880,"mqt_v_js","Constructing StaticLayout",53013274041774,14084,0,231.042000,0.014000
0,"opening",16880,"mqt_v_js","Constructing StaticLayout",53013274141649,18125,0,231.142000,0.018000
0,"opening",16880,"mqt_v_js","Constructing StaticLayout",53013274645066,36583,0,231.645000,0.037000
0,"opening",16838,"oelseisfree.app","Choreographer#onVsync 12169340",53013274699566,19958,0,231.700000,0.020000
0,"opening",16838,"oelseisfree.app","Choreographer#doFrame 12169340",53013274734941,8049500,0,231.735000,8.050000
0,"opening",16838,"oelseisfree.app","animation",53013274739191,8041917,1,231.739000,8.042000
0,"opening",16838,"oelseisfree.app","MountItemDispatcher::premountViews",53013274758774,7853459,2,231.759000,7.853000
0,"opening",16838,"oelseisfree.app","SurfaceMountingManager::createViewUnsafe(RNSVGGroup)",53013274769358,168458,3,231.769000,0.168000
0,"opening",16880,"mqt_v_js","Constructing StaticLayout",53013274902441,23083,0,231.903000,0.023000
0,"opening",16838,"oelseisfree.app","SurfaceMountingManager::createViewUnsafe(RNSVGSvgViewAndroid)",53013275018649,134250,3,232.019000,0.134000
0,"opening",16880,"mqt_v_js","Constructing StaticLayout",53013275056274,17334,0,232.056000,0.017000
0,"opening",16838,"oelseisfree.app","SurfaceMountingManager::createViewUnsafe(RCTView)",53013275160066,86500,3,232.160000,0.086000
0,"opening",16838,"oelseisfree.app","SurfaceMountingManager::createViewUnsafe(RCTText)",53013275251399,1210292,3,232.251000,1.210000
0,"opening",16880,"mqt_v_js","Constructing StaticLayout",53013275531774,36042,0,232.532000,0.036000
0,"opening",16880,"mqt_v_js","Constructing StaticLayout",53013275874524,34875,0,232.875000,0.035000
0,"opening",16880,"mqt_v_js","Constructing StaticLayout",53013276256233,15666,0,233.256000,0.016000
0,"opening",16880,"mqt_v_js","calculateBounds",53013276396941,8667,0,233.397000,0.009000
0,"opening",16838,"oelseisfree.app","SurfaceMountingManager::createViewUnsafe(RNSVGPath)",53013276470816,170250,3,233.471000,0.170000
0,"opening",16880,"mqt_v_js","Constructing StaticLayout",53013276593399,32375,0,233.593000,0.032000
0,"opening",16838,"oelseisfree.app","SurfaceMountingManager::createViewUnsafe(RNSVGPath)",53013276647524,81792,3,233.648000,0.082000
0,"opening",16838,"oelseisfree.app","SurfaceMountingManager::createViewUnsafe(RNSVGGroup)",53013276732733,29291,3,233.733000,0.029000
0,"opening",16838,"oelseisfree.app","SurfaceMountingManager::createViewUnsafe(RNSVGSvgViewAndroid)",53013276765941,59125,3,233.766000,0.059000
0,"opening",16880,"mqt_v_js","Constructing StaticLayout",53013276821566,14792,0,233.822000,0.015000
0,"opening",16838,"oelseisfree.app","SurfaceMountingManager::createViewUnsafe(RCTView)",53013276828608,62375,3,233.829000,0.062000
0,"opening",16838,"oelseisfree.app","SurfaceMountingManager::createViewUnsafe(RCTText)",53013276896691,177375,3,233.897000,0.177000
0,"opening",16880,"mqt_v_js","Constructing StaticLayout",53013276969733,13166,0,233.970000,0.013000
0,"opening",16838,"oelseisfree.app","SurfaceMountingManager::createViewUnsafe(RNSVGPath)",53013277080191,116625,3,234.080000,0.117000
0,"opening",16880,"mqt_v_js","Constructing StaticLayout",53013277147524,14042,0,234.148000,0.014000
0,"opening",16838,"oelseisfree.app","SurfaceMountingManager::createViewUnsafe(RNSVGCircle)",53013277211899,146584,3,234.212000,0.147000
0,"opening",16880,"mqt_v_js","Constructing StaticLayout",53013277297358,22083,0,234.297000,0.022000
0,"opening",16838,"oelseisfree.app","SurfaceMountingManager::createViewUnsafe(RNSVGGroup)",53013277363858,55208,3,234.364000,0.055000
0,"opening",16838,"oelseisfree.app","SurfaceMountingManager::createViewUnsafe(RNSVGSvgViewAndroid)",53013277424316,145917,3,234.424000,0.146000
0,"opening",16880,"mqt_v_js","Constructing StaticLayout",53013277486441,15583,0,234.487000,0.016000
0,"opening",16838,"oelseisfree.app","SurfaceMountingManager::createViewUnsafe(RCTView)",53013277578108,94875,3,234.578000,0.095000
0,"opening",16838,"oelseisfree.app","SurfaceMountingManager::createViewUnsafe(RCTText)",53013277682608,187958,3,234.683000,0.188000
0,"opening",16838,"oelseisfree.app","SurfaceMountingManager::createViewUnsafe(RNSVGPath)",53013277876233,84750,3,234.876000,0.085000
0,"opening",16838,"oelseisfree.app","SurfaceMountingManager::createViewUnsafe(RNSVGGroup)",53013277964316,46833,3,234.964000,0.047000
0,"opening",16838,"oelseisfree.app","SurfaceMountingManager::createViewUnsafe(RNSVGSvgViewAndroid)",53013278016483,67250,3,235.017000,0.067000
0,"opening",16838,"oelseisfree.app","SurfaceMountingManager::createViewUnsafe(RCTView)",53013278086733,58375,3,235.087000,0.058000
0,"opening",16838,"oelseisfree.app","SurfaceMountingManager::createViewUnsafe(RCTText)",53013278150941,149458,3,235.151000,0.149000
0,"opening",16880,"mqt_v_js","Constructing StaticLayout",53013278281733,17791,0,235.282000,0.018000
0,"opening",16838,"oelseisfree.app","SurfaceMountingManager::createViewUnsafe(RCTView)",53013278305608,47041,3,235.306000,0.047000
0,"opening",16880,"mqt_v_js","Lcom/facebook/react/views/text/FontMetricsUtil;",53013278313858,24791,0,235.314000,0.025000
0,"opening",16838,"oelseisfree.app","SurfaceMountingManager::createViewUnsafe(RCTText)",53013278355649,147167,3,235.356000,0.147000
0,"opening",16880,"mqt_v_js","calculateBounds",53013278495816,1208,0,235.496000,0.001000
0,"opening",16838,"oelseisfree.app","SurfaceMountingManager::createViewUnsafe(RCTText)",53013278508524,116917,3,235.509000,0.117000
0,"opening",16880,"mqt_v_js","calculateBounds",53013278513774,792,0,235.514000,0.001000
0,"opening",16838,"oelseisfree.app","SurfaceMountingManager::createViewUnsafe(RCTText)",53013278630399,131875,3,235.630000,0.132000
0,"opening",16838,"oelseisfree.app","SurfaceMountingManager::createViewUnsafe(RCTView)",53013278767316,106125,3,235.767000,0.106000
0,"opening",16838,"oelseisfree.app","SurfaceMountingManager::createViewUnsafe(RCTView)",53013278884566,256167,3,235.885000,0.256000
0,"opening",16838,"oelseisfree.app","Lcom/facebook/react/views/view/ReactViewManager$WhenMappings;",53013278973316,12083,4,235.973000,0.012000
0,"opening",16838,"oelseisfree.app","SurfaceMountingManager::createViewUnsafe(RCTText)",53013279151524,167792,3,236.152000,0.168000
0,"opening",16838,"oelseisfree.app","SurfaceMountingManager::createViewUnsafe(RCTText)",53013279328316,164667,3,236.328000,0.165000
0,"opening",16838,"oelseisfree.app","SurfaceMountingManager::createViewUnsafe(RCTView)",53013279502441,106208,3,236.503000,0.106000
0,"opening",16838,"oelseisfree.app","SurfaceMountingManager::createViewUnsafe(RCTView)",53013279618233,159000,3,236.618000,0.159000
0,"opening",16838,"oelseisfree.app","SurfaceMountingManager::createViewUnsafe(RCTView)",53013279788024,630042,3,236.788000,0.630000
0,"opening",16838,"oelseisfree.app","SurfaceMountingManager::createViewUnsafe(RCTView)",53013280426316,73167,3,237.426000,0.073000
0,"opening",16838,"oelseisfree.app","SurfaceMountingManager::createViewUnsafe(RCTImageView)",53013280504983,1360833,3,237.505000,1.361000
0,"opening",16838,"oelseisfree.app","SurfaceMountingManager::createViewUnsafe(RCTText)",53013281882108,467041,3,238.882000,0.467000
0,"opening",16838,"oelseisfree.app","SurfaceMountingManager::createViewUnsafe(RCTText)",53013282358108,245916,3,239.358000,0.246000
0,"opening",16838,"oelseisfree.app","Choreographer#scheduleVsyncLocked",53013282644899,75125,2,239.645000,0.075000
0,"opening",16838,"oelseisfree.app","BatchEventDispatchedListeners",53013282742316,15417,2,239.742000,0.015000
0,"opening",16880,"mqt_v_js","Lock contention on JNI global reference table lock (owner tid: 16881)",53013284324233,1125,0,241.324000,0.001000
0,"opening",16838,"oelseisfree.app","Choreographer#onVsync 12169347",53013291348691,6583,0,248.349000,0.007000
0,"opening",16838,"oelseisfree.app","Choreographer#doFrame 12169347",53013291362316,8172542,0,248.362000,8.173000
0,"opening",16838,"oelseisfree.app","animation",53013291366858,8165125,1,248.367000,8.165000
0,"opening",16838,"oelseisfree.app","MountItemDispatcher::premountViews",53013291387983,8010791,2,248.388000,8.011000
0,"opening",16838,"oelseisfree.app","SurfaceMountingManager::createViewUnsafe(RCTView)",53013291401774,207834,3,248.402000,0.208000
0,"opening",16838,"oelseisfree.app","SurfaceMountingManager::createViewUnsafe(RCTView)",53013291615608,86708,3,248.616000,0.087000
0,"opening",16838,"oelseisfree.app","SurfaceMountingManager::createViewUnsafe(ViewManagerAdapter_ExpoLinearGradient)",53013291707816,257500,3,248.708000,0.258000
0,"opening",16838,"oelseisfree.app","SurfaceMountingManager::createViewUnsafe(RCTView)",53013291972691,116083,3,248.973000,0.116000
0,"opening",16838,"oelseisfree.app","SurfaceMountingManager::createViewUnsafe(RCTText)",53013292094358,295833,3,249.094000,0.296000
0,"opening",16838,"oelseisfree.app","SurfaceMountingManager::createViewUnsafe(RCTView)",53013292396608,209916,3,249.397000,0.210000
0,"opening",16838,"oelseisfree.app","SurfaceMountingManager::createViewUnsafe(RCTText)",53013292613441,156458,3,249.614000,0.156000
0,"opening",16838,"oelseisfree.app","SurfaceMountingManager::createViewUnsafe(RCTText)",53013292787649,93584,3,249.788000,0.094000
0,"opening",16838,"oelseisfree.app","SurfaceMountingManager::createViewUnsafe(RCTView)",53013292892441,38083,3,249.893000,0.038000
0,"opening",16838,"oelseisfree.app","SurfaceMountingManager::createViewUnsafe(ViewManagerAdapter_ExpoLinearGradient)",53013292933774,160959,3,249.934000,0.161000
0,"opening",16838,"oelseisfree.app","SurfaceMountingManager::createViewUnsafe(RCTView)",53013293101233,41875,3,250.101000,0.042000
0,"opening",16838,"oelseisfree.app","SurfaceMountingManager::createViewUnsafe(RCTText)",53013293145983,116166,3,250.146000,0.116000
0,"opening",16838,"oelseisfree.app","SurfaceMountingManager::createViewUnsafe(RCTView)",53013293265149,66625,3,250.265000,0.067000
0,"opening",16838,"oelseisfree.app","SurfaceMountingManager::createViewUnsafe(RCTText)",53013293337066,113917,3,250.337000,0.114000
0,"opening",16838,"oelseisfree.app","SurfaceMountingManager::createViewUnsafe(RNSVGPath)",53013293454441,159542,3,250.455000,0.160000
0,"opening",16838,"oelseisfree.app","SurfaceMountingManager::createViewUnsafe(RNSVGGroup)",53013293617483,38750,3,250.618000,0.039000
0,"opening",16838,"oelseisfree.app","SurfaceMountingManager::createViewUnsafe(RNSVGSvgViewAndroid)",53013293659816,76583,3,250.660000,0.077000
0,"opening",16838,"oelseisfree.app","SurfaceMountingManager::createViewUnsafe(RCTView)",53013293739566,70875,3,250.740000,0.071000
0,"opening",16838,"oelseisfree.app","SurfaceMountingManager::createViewUnsafe(RCTView)",53013293819941,117042,3,250.820000,0.117000
0,"opening",16838,"oelseisfree.app","SurfaceMountingManager::createViewUnsafe(RCTView)",53013293941899,87917,3,250.942000,0.088000
0,"opening",16838,"oelseisfree.app","SurfaceMountingManager::createViewUnsafe(ViewManagerAdapter_ExpoLinearGradient)",53013294035149,127167,3,251.035000,0.127000
0,"opening",16838,"oelseisfree.app","SurfaceMountingManager::createViewUnsafe(RCTView)",53013294166108,28958,3,251.166000,0.029000
0,"opening",16838,"oelseisfree.app","SurfaceMountingManager::createViewUnsafe(RCTText)",53013294197441,135750,3,251.198000,0.136000
0,"opening",16838,"oelseisfree.app","SurfaceMountingManager::createViewUnsafe(RCTView)",53013294336774,82500,3,251.337000,0.083000
0,"opening",16838,"oelseisfree.app","SurfaceMountingManager::createViewUnsafe(RCTText)",53013294424024,131375,3,251.424000,0.131000
0,"opening",16838,"oelseisfree.app","SurfaceMountingManager::createViewUnsafe(RNSVGPath)",53013294560191,151750,3,251.560000,0.152000
0,"opening",16838,"oelseisfree.app","SurfaceMountingManager::createViewUnsafe(RNSVGGroup)",53013294717816,51500,3,251.718000,0.051000
0,"opening",16838,"oelseisfree.app","SurfaceMountingManager::createViewUnsafe(RNSVGSvgViewAndroid)",53013294772441,108125,3,251.773000,0.108000
0,"opening",16838,"oelseisfree.app","SurfaceMountingManager::createViewUnsafe(RCTView)",53013296536733,104416,3,253.537000,0.104000
0,"opening",16838,"oelseisfree.app","SurfaceMountingManager::createViewUnsafe(RCTView)",53013296645149,89125,3,253.645000,0.089000
0,"opening",16838,"oelseisfree.app","SurfaceMountingManager::createViewUnsafe(RCTView)",53013296739316,78667,3,253.739000,0.079000
0,"opening",16838,"oelseisfree.app","SurfaceMountingManager::createViewUnsafe(ViewManagerAdapter_ExpoLinearGradient)",53013296823441,193875,3,253.824000,0.194000
0,"opening",16838,"oelseisfree.app","SurfaceMountingManager::createViewUnsafe(RCTView)",53013297022358,45666,3,254.022000,0.046000
0,"opening",16838,"oelseisfree.app","SurfaceMountingManager::createViewUnsafe(RCTText)",53013297073191,234292,3,254.073000,0.234000
0,"opening",16838,"oelseisfree.app","SurfaceMountingManager::createViewUnsafe(RCTView)",53013297312649,109584,3,254.313000,0.110000
0,"opening",16838,"oelseisfree.app","SurfaceMountingManager::createViewUnsafe(RCTText)",53013297427566,131375,3,254.428000,0.131000
0,"opening",16838,"oelseisfree.app","SurfaceMountingManager::createViewUnsafe(RNSVGPath)",53013297576649,173125,3,254.577000,0.173000
0,"opening",16838,"oelseisfree.app","SurfaceMountingManager::createViewUnsafe(RNSVGGroup)",53013297755274,34417,3,254.755000,0.034000
0,"opening",16838,"oelseisfree.app","SurfaceMountingManager::createViewUnsafe(RNSVGSvgViewAndroid)",53013297793441,68167,3,254.794000,0.068000
0,"opening",16838,"oelseisfree.app","SurfaceMountingManager::createViewUnsafe(RCTView)",53013297864983,43916,3,254.865000,0.044000
0,"opening",16838,"oelseisfree.app","SurfaceMountingManager::createViewUnsafe(RCTView)",53013297912441,61083,3,254.913000,0.061000
0,"opening",16838,"oelseisfree.app","SurfaceMountingManager::createViewUnsafe(RCTView)",53013297976733,39541,3,254.977000,0.040000
0,"opening",16838,"oelseisfree.app","SurfaceMountingManager::createViewUnsafe(RCTView)",53013298019316,56625,3,255.019000,0.057000
