"cycle","label","tid","name","state","overlap_ms"
1,"animation-requested→first-ui-motion",16849,"binder:16838_3","S",26.436000
1,"animation-requested→first-ui-motion",16850,"Profile Saver","S",26.436000
1,"animation-requested→first-ui-motion",16855,"ScionFrontendAp","S",26.436000
1,"animation-requested→first-ui-motion",16856,"Firebase Backgr","S",26.436000
1,"animation-requested→first-ui-motion",16859,"DefaultDispatch","S",26.436000
1,"animation-requested→first-ui-motion",16861,"Measurement Wor","S",26.436000
1,"animation-requested→first-ui-motion",16862,"queued-work-loo","S",26.436000
1,"animation-requested→first-ui-motion",16864,"Firebase Backgr","S",26.436000
1,"animation-requested→first-ui-motion",16866,"Firebase Backgr","S",26.436000
1,"animation-requested→first-ui-motion",16870,"Firebase Blocki","S",26.436000
1,"animation-requested→first-ui-motion",16875,"hwuiTask0","S",26.436000
1,"animation-requested→first-ui-motion",16876,"hwuiTask1","S",26.436000
1,"animation-requested→first-ui-motion",16877,"Firebase Backgr","S",26.436000
1,"animation-requested→first-ui-motion",16878,"HybridData Dest","S",26.436000
1,"animation-requested→first-ui-motion",16881,"mqt_v_native","S",26.436000
1,"animation-requested→first-ui-motion",16882,"binder:16838_4","S",26.436000
1,"animation-requested→first-ui-motion",16888,"Expo JNI deallo","S",26.436000
1,"animation-requested→first-ui-motion",16889,"ncFunctionQueue","S",26.436000
1,"animation-requested→first-ui-motion",16899,"DefaultDispatch","S",26.436000
1,"animation-requested→first-ui-motion",16902,".0.2.2:8093/...","S",26.436000
1,"animation-requested→first-ui-motion",16915,"CookieMonsterCl","S",26.436000
1,"animation-requested→first-ui-motion",16922,"binder:16838_4","S",26.436000
1,"animation-requested→first-ui-motion",16924,"OkHttp TaskRunn","S",26.436000
1,"animation-requested→first-ui-motion",16929,"OkHttp TaskRunn","S",26.436000
1,"animation-requested→first-ui-motion",16937,".0.2.2:8093/...","S",26.436000
1,"animation-requested→first-ui-motion",16942,"glide-disk-cach","S",26.436000
1,"animation-requested→first-ui-motion",16982,"GPU completion","S",26.436000
1,"animation-requested→first-ui-motion",16983,"HWC release","S",26.436000
1,"animation-requested→first-ui-motion",16871,"RenderThread","R",17.226000
1,"animation-requested→first-ui-motion",16841,"Jit thread pool","S",14.896000
1,"animation-requested→first-ui-motion",16880,"mqt_v_js","R",14.320000
1,"animation-requested→first-ui-motion",16838,"oelseisfree.app","S",12.702000
1,"animation-requested→first-ui-motion",16841,"Jit thread pool","Running",11.008000
1,"animation-requested→first-ui-motion",16880,"mqt_v_js","Running",10.886000
1,"animation-requested→first-ui-motion",16838,"oelseisfree.app","Running",10.837000
1,"animation-requested→first-ui-motion",16871,"RenderThread","S",8.596000
1,"animation-requested→first-ui-motion",16838,"oelseisfree.app","R",2.850000
1,"animation-requested→first-ui-motion",16880,"mqt_v_js","R+",1.230000
1,"animation-requested→first-ui-motion",16871,"RenderThread","Running",0.614000
1,"animation-requested→first-ui-motion",16841,"Jit thread pool","R+",0.306000
1,"animation-requested→first-ui-motion",16841,"Jit thread pool","R",0.225000
1,"animation-requested→first-ui-motion",16838,"oelseisfree.app","R+",0.047000
1,"destination-measured→takeoff-ready",16842,"HeapTaskDaemon","S",122.897000
1,"destination-measured→takeoff-ready",16843,"ReferenceQueueD","S",122.897000
1,"destination-measured→takeoff-ready",16844,"FinalizerDaemon","S",122.897000
1,"destination-measured→takeoff-ready",16845,"FinalizerWatchd","S",122.897000
1,"destination-measured→takeoff-ready",16849,"binder:16838_3","S",122.897000
1,"destination-measured→takeoff-ready",16850,"Profile Saver","S",122.897000
1,"destination-measured→takeoff-ready",16855,"ScionFrontendAp","S",122.897000
1,"destination-measured→takeoff-ready",16856,"Firebase Backgr","S",122.897000
1,"destination-measured→takeoff-ready",16876,"hwuiTask1","S",122.897000
1,"destination-measured→takeoff-ready",16877,"Firebase Backgr","S",122.897000
1,"destination-measured→takeoff-ready",16878,"HybridData Dest","S",122.897000
1,"destination-measured→takeoff-ready",16888,"Expo JNI deallo","S",122.897000
1,"destination-measured→takeoff-ready",16889,"ncFunctionQueue","S",122.897000
1,"destination-measured→takeoff-ready",16902,".0.2.2:8093/...","S",122.897000
1,"destination-measured→takeoff-ready",16915,"CookieMonsterCl","S",122.897000
1,"destination-measured→takeoff-ready",16924,"OkHttp TaskRunn","S",122.897000
1,"destination-measured→takeoff-ready",16929,"OkHttp TaskRunn","S",122.897000
1,"destination-measured→takeoff-ready",16937,".0.2.2:8093/...","S",122.897000
1,"destination-measured→takeoff-ready",16922,"binder:16838_4","S",122.836000
1,"destination-measured→takeoff-ready",16983,"HWC release","S",122.797000
1,"destination-measured→takeoff-ready",16859,"DefaultDispatch","S",122.446000
1,"destination-measured→takeoff-ready",16899,"DefaultDispatch","S",122.068000
1,"destination-measured→takeoff-ready",16882,"binder:16838_4","S",121.616000
1,"destination-measured→takeoff-ready",16862,"queued-work-loo","S",121.572000
1,"destination-measured→takeoff-ready",16866,"Firebase Backgr","S",120.880000
1,"destination-measured→takeoff-ready",16982,"GPU completion","S",118.024000
1,"destination-measured→takeoff-ready",16870,"Firebase Blocki","S",117.348000
1,"destination-measured→takeoff-ready",16846,"binder:16838_1","S",116.885000
1,"destination-measured→takeoff-ready",16864,"Firebase Backgr","S",115.811000
1,"destination-measured→takeoff-ready",16875,"hwuiTask0","S",113.241000
1,"destination-measured→takeoff-ready",16881,"mqt_v_native","S",109.176000
1,"destination-measured→takeoff-ready",16861,"Measurement Wor","S",91.767000
1,"destination-measured→takeoff-ready",16841,"Jit thread pool","S",79.115000
1,"destination-measured→takeoff-ready",16871,"RenderThread","S",78.925000
1,"destination-measured→takeoff-ready",16838,"oelseisfree.app","Running",69.693000
1,"destination-measured→takeoff-ready",16942,"glide-disk-cach","R",66.179000
1,"destination-measured→takeoff-ready",16880,"mqt_v_js","S",59.880000
1,"destination-measured→takeoff-ready",16942,"glide-disk-cach","S",37.341000
1,"destination-measured→takeoff-ready",16880,"mqt_v_js","Running",36.273000
1,"destination-measured→takeoff-ready",16838,"oelseisfree.app","R",27.882000
1,"destination-measured→takeoff-ready",16841,"Jit thread pool","R",27.384000
1,"destination-measured→takeoff-ready",16880,"mqt_v_js","R",23.211000
1,"destination-measured→takeoff-ready",16838,"oelseisfree.app","S",22.072000
1,"destination-measured→takeoff-ready",17003,"glide-disk-cach","R",16.356000
1,"destination-measured→takeoff-ready",16871,"RenderThread","R",16.239000
1,"destination-measured→takeoff-ready",16861,"Measurement Wor","R",14.620000
1,"destination-measured→takeoff-ready",16871,"RenderThread","Running",13.922000
1,"destination-measured→takeoff-ready",16871,"RenderThread","R+",13.810000
1,"destination-measured→takeoff-ready",16881,"mqt_v_native","R",13.243000
1,"destination-measured→takeoff-ready",16942,"glide-disk-cach","Running",12.807000
1,"destination-measured→takeoff-ready",16875,"hwuiTask0","R",9.514000
1,"destination-measured→takeoff-ready",16841,"Jit thread pool","R+",8.880000
1,"destination-measured→takeoff-ready",17003,"glide-disk-cach","R+",7.988000
1,"destination-measured→takeoff-ready",16841,"Jit thread pool","Running",7.518000
1,"destination-measured→takeoff-ready",16864,"Firebase Backgr","R",6.994000
1,"destination-measured→takeoff-ready",16861,"Measurement Wor","D",6.781000
1,"destination-measured→takeoff-ready",16861,"Measurement Wor","R+",6.619000
1,"destination-measured→takeoff-ready",16942,"glide-disk-cach","R+",6.569000
1,"destination-measured→takeoff-ready",16846,"binder:16838_1","R",5.907000
1,"destination-measured→takeoff-ready",16870,"Firebase Blocki","R",5.257000
1,"destination-measured→takeoff-ready",16982,"GPU completion","R",4.827000
1,"destination-measured→takeoff-ready",17003,"glide-disk-cach","Running",4.512000
1,"destination-measured→takeoff-ready",16880,"mqt_v_js","R+",3.533000
1,"destination-measured→takeoff-ready",16838,"oelseisfree.app","R+",3.250000
1,"destination-measured→takeoff-ready",16861,"Measurement Wor","Running",3.109000
1,"destination-measured→takeoff-ready",16862,"queued-work-loo","R",1.306000
1,"destination-measured→takeoff-ready",16882,"binder:16838_4","R",1.279000
1,"destination-measured→takeoff-ready",16866,"Firebase Backgr","Running",0.836000
1,"destination-measured→takeoff-ready",16866,"Firebase Backgr","R+",0.820000
1,"destination-measured→takeoff-ready",16899,"DefaultDispatch","Running",0.820000
1,"destination-measured→takeoff-ready",16881,"mqt_v_native","Running",0.478000
1,"destination-measured→takeoff-ready",16866,"Firebase Backgr","R",0.361000
1,"destination-measured→takeoff-ready",16859,"DefaultDispatch","R",0.321000
1,"destination-measured→takeoff-ready",16870,"Firebase Blocki","Running",0.292000
1,"destination-measured→takeoff-ready",16875,"hwuiTask0","Running",0.141000
1,"destination-measured→takeoff-ready",16859,"DefaultDispatch","Running",0.130000
1,"destination-measured→takeoff-ready",16846,"binder:16838_1","Running",0.105000
1,"destination-measured→takeoff-ready",16864,"Firebase Backgr","Running",0.091000
1,"destination-measured→takeoff-ready",16983,"HWC release","R",0.086000
1,"destination-measured→takeoff-ready",16922,"binder:16838_4","R",0.046000
1,"destination-measured→takeoff-ready",16982,"GPU completion","Running",0.046000
1,"destination-measured→takeoff-ready",16862,"queued-work-loo","Running",0.019000
1,"destination-measured→takeoff-ready",16922,"binder:16838_4","Running",0.015000
1,"destination-measured→takeoff-ready",16983,"HWC release","Running",0.014000
1,"destination-measured→takeoff-ready",16899,"DefaultDispatch","R",0.008000
1,"destination-measured→takeoff-ready",16882,"binder:16838_4","Running",0.002000
1,"navigate→destination-measured",16842,"HeapTaskDaemon","S",93.351000
1,"navigate→destination-measured",16843,"ReferenceQueueD","S",93.351000
1,"navigate→destination-measured",16844,"FinalizerDaemon","S",93.351000
1,"navigate→destination-measured",16845,"FinalizerWatchd","S",93.351000
1,"navigate→destination-measured",16846,"binder:16838_1","S",93.351000
1,"navigate→destination-measured",16849,"binder:16838_3","S",93.351000
1,"navigate→destination-measured",16850,"Profile Saver","S",93.351000
1,"navigate→destination-measured",16856,"Firebase Backgr","S",93.351000
1,"navigate→destination-measured",16859,"DefaultDispatch","S",93.351000
1,"navigate→destination-measured",16862,"queued-work-loo","S",93.351000
1,"navigate→destination-measured",16864,"Firebase Backgr","S",93.351000
1,"navigate→destination-measured",16866,"Firebase Backgr","S",93.351000
1,"navigate→destination-measured",16870,"Firebase Blocki","S",93.351000
1,"navigate→destination-measured",16871,"RenderThread","S",93.351000
1,"navigate→destination-measured",16875,"hwuiTask0","S",93.351000
1,"navigate→destination-measured",16876,"hwuiTask1","S",93.351000
1,"navigate→destination-measured",16877,"Firebase Backgr","S",93.351000
1,"navigate→destination-measured",16878,"HybridData Dest","S",93.351000
1,"navigate→destination-measured",16882,"binder:16838_4","S",93.351000
1,"navigate→destination-measured",16888,"Expo JNI deallo","S",93.351000
1,"navigate→destination-measured",16899,"DefaultDispatch","S",93.351000
1,"navigate→destination-measured",16922,"binder:16838_4","S",93.351000
1,"navigate→destination-measured",16942,"glide-disk-cach","S",93.351000
1,"navigate→destination-measured",16982,"GPU completion","S",93.351000
1,"navigate→destination-measured",16983,"HWC release","S",93.351000
1,"navigate→destination-measured",16924,"OkHttp TaskRunn","S",92.478000
1,"navigate→destination-measured",16889,"ncFunctionQueue","S",90.882000
1,"navigate→destination-measured",16855,"ScionFrontendAp","S",90.414000
1,"navigate→destination-measured",16915,"CookieMonsterCl","S",90.201000
1,"navigate→destination-measured",16881,"mqt_v_native","S",88.789000
1,"navigate→destination-measured",16927,"OkHttp TaskRunn","S",86.727000
1,"navigate→destination-measured",16880,"mqt_v_js","Running",81.784000
1,"navigate→destination-measured",16902,".0.2.2:8093/...","S",75.782000
1,"navigate→destination-measured",16937,".0.2.2:8093/...","S",74.105000
1,"navigate→destination-measured",16841,"Jit thread pool","S",72.266000
1,"navigate→destination-measured",16861,"Measurement Wor","S",68.495000
1,"navigate→destination-measured",16838,"oelseisfree.app","S",55.631000
1,"navigate→destination-measured",16838,"oelseisfree.app","Running",29.405000
1,"navigate→destination-measured",16841,"Jit thread pool","R",18.018000
1,"navigate→destination-measured",16937,".0.2.2:8093/...","R",14.818000
1,"navigate→destination-measured",16861,"Measurement Wor","R",12.430000
1,"navigate→destination-measured",16902,".0.2.2:8093/...","R",11.816000
1,"navigate→destination-measured",16880,"mqt_v_js","R",10.957000
1,"navigate→destination-measured",16861,"Measurement Wor","R+",9.067000
1,"navigate→destination-measured",16838,"oelseisfree.app","R",6.654000
1,"navigate→destination-measured",16929,"OkHttp TaskRunn","S",4.716000
1,"navigate→destination-measured",16937,".0.2.2:8093/...","Running",4.118000
1,"navigate→destination-measured",16902,".0.2.2:8093/...","Running",3.868000
1,"navigate→destination-measured",16881,"mqt_v_native","R",3.134000
1,"navigate→destination-measured",16841,"Jit thread pool","Running",3.067000
1,"navigate→destination-measured",16915,"CookieMonsterCl","R",2.983000
1,"navigate→destination-measured",16855,"ScionFrontendAp","R",2.776000
1,"navigate→destination-measured",16902,".0.2.2:8093/...","R+",1.886000
1,"navigate→destination-measured",16861,"Measurement Wor","Running",1.701000
1,"navigate→destination-measured",16838,"oelseisfree.app","R+",1.660000
1,"navigate→destination-measured",16861,"Measurement Wor","D",1.658000
1,"navigate→destination-measured",16927,"OkHttp TaskRunn","R",1.621000
1,"navigate→destination-measured",16881,"mqt_v_native","Running",1.429000
1,"navigate→destination-measured",16889,"ncFunctionQueue","R+",1.306000
1,"navigate→destination-measured",16889,"ncFunctionQueue","Running",0.771000
1,"navigate→destination-measured",16880,"mqt_v_js","R+",0.610000
1,"navigate→destination-measured",16924,"OkHttp TaskRunn","Running",0.583000
1,"navigate→destination-measured",16889,"ncFunctionQueue","R",0.392000
1,"navigate→destination-measured",16937,".0.2.2:8093/...","R+",0.311000
1,"navigate→destination-measured",16924,"OkHttp TaskRunn","R",0.291000
1,"navigate→destination-measured",16915,"CookieMonsterCl","Running",0.167000
1,"navigate→destination-measured",16855,"ScionFrontendAp","Running",0.161000
1,"navigate→destination-measured",16927,"OkHttp TaskRunn","R+",0.161000
1,"navigate→destination-measured",16927,"OkHttp TaskRunn","Running",0.137000
1,"navigate→destination-measured",16929,"OkHttp TaskRunn","Running",0.102000
1,"navigate→destination-measured",16929,"OkHttp TaskRunn","R",0.017000
1,"opening",16842,"HeapTaskDaemon","S",333.842000
1,"opening",16843,"ReferenceQueueD","S",333.842000
1,"opening",16844,"FinalizerDaemon","S",333.842000
1,"opening",16845,"FinalizerWatchd","S",333.842000
1,"opening",16849,"binder:16838_3","S",333.842000
1,"opening",16850,"Profile Saver","S",333.842000
1,"opening",16856,"Firebase Backgr","S",333.842000
1,"opening",16876,"hwuiTask1","S",333.842000
1,"opening",16877,"Firebase Backgr","S",333.842000
1,"opening",16878,"HybridData Dest","S",333.842000
